Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00020_00000.ppm;84;75;7;6;76;68;22
00020_00001.ppm;86;92;7;8;78;83;22
00020_00002.ppm;83;82;7;7;75;75;22
00048_00000.ppm;154;130;13;11;141;119;22
00048_00001.ppm;156;155;13;13;142;141;22
00048_00002.ppm;154;147;13;12;141;134;22
00053_00000.ppm;158;136;13;11;144;125;22
00053_00001.ppm;160;159;13;13;147;145;22
00053_00002.ppm;159;160;13;13;146;147;22
00112_00000.ppm;70;71;6;6;63;65;22
00112_00001.ppm;79;71;7;6;71;65;22
00112_00002.ppm;74;72;6;6;67;65;22
00293_00000.ppm;179;176;15;15;163;160;22
00293_00001.ppm;179;167;15;14;164;153;22
00293_00002.ppm;182;177;15;15;166;162;22
00362_00000.ppm;154;145;13;12;140;133;22
00362_00001.ppm;159;159;13;13;145;146;22
00362_00002.ppm;157;154;13;13;143;141;22
00363_00000.ppm;154;153;13;13;140;139;22
00363_00001.ppm;148;144;12;12;136;132;22
00363_00002.ppm;153;152;13;13;139;138;22
00537_00000.ppm;74;50;6;5;67;44;22
00537_00001.ppm;63;44;5;5;58;38;22
00537_00002.ppm;57;39;5;5;51;34;22
00560_00000.ppm;203;217;17;18;185;199;22
00560_00001.ppm;212;226;18;19;194;207;22
00560_00002.ppm;203;206;17;17;186;189;22
00570_00000.ppm;63;63;5;5;58;57;22
00570_00001.ppm;61;60;5;5;56;55;22
00570_00002.ppm;60;59;5;5;54;53;22
00571_00000.ppm;60;57;5;5;54;52;22
00571_00001.ppm;60;58;5;5;54;52;22
00571_00002.ppm;60;58;5;5;54;53;22
00665_00000.ppm;94;75;8;6;85;69;22
00665_00001.ppm;94;75;8;6;86;69;22
00665_00002.ppm;94;74;8;6;85;67;22
00678_00000.ppm;187;166;16;14;171;151;22
00678_00001.ppm;180;163;15;14;164;149;22
00678_00002.ppm;202;172;17;14;184;157;22
00687_00000.ppm;118;94;10;8;108;86;22
00687_00001.ppm;117;94;10;8;106;85;22
00687_00002.ppm;118;95;10;8;107;86;22
00697_00000.ppm;39;35;5;5;33;29;22
00697_00001.ppm;40;35;5;5;34;30;22
00697_00002.ppm;39;35;5;5;33;30;22
00702_00000.ppm;109;105;9;9;100;95;22
00702_00001.ppm;111;105;9;9;101;95;22
00702_00002.ppm;109;107;9;9;99;98;22
00713_00000.ppm;287;119;24;10;263;109;22
00713_00001.ppm;287;154;24;13;263;141;22
00713_00002.ppm;283;92;24;8;259;83;22
00713_00003.ppm;266;69;22;6;244;62;22
00717_00000.ppm;254;242;21;20;233;222;22
00717_00001.ppm;475;309;40;26;435;283;22
00717_00002.ppm;432;133;36;11;395;122;22
00725_00000.ppm;163;156;14;13;148;143;22
00725_00001.ppm;188;182;16;15;171;167;22
00725_00002.ppm;231;215;19;18;211;197;22
00727_00000.ppm;74;75;6;6;68;69;22
00727_00001.ppm;74;75;6;6;67;69;22
00727_00002.ppm;76;76;6;6;70;70;22
00840_00000.ppm;148;151;12;13;135;138;22
00840_00001.ppm;133;164;11;14;121;149;22
00840_00002.ppm;110;170;9;14;100;156;22
00843_00000.ppm;444;250;37;21;406;229;22
00843_00001.ppm;443;199;37;17;405;182;22
00843_00002.ppm;455;226;38;19;416;207;22
00878_00000.ppm;109;104;9;9;100;94;22
00878_00001.ppm;129;116;11;10;118;106;22
00878_00002.ppm;151;133;13;11;137;121;22
00882_00000.ppm;105;92;9;8;95;83;22
00882_00001.ppm;106;99;9;8;96;91;22
00882_00002.ppm;106;96;9;8;96;88;22
00883_00000.ppm;120;91;10;8;110;83;22
00883_00001.ppm;152;109;13;9;139;100;22
00883_00002.ppm;132;97;11;8;120;88;22
00888_00000.ppm;144;133;12;11;132;121;22
00888_00001.ppm;211;188;18;16;192;171;22
00888_00002.ppm;171;157;14;13;157;143;22
00891_00000.ppm;156;155;13;13;142;142;22
00891_00001.ppm;160;158;13;13;146;145;22
00891_00002.ppm;158;157;13;13;145;143;22
00892_00000.ppm;304;140;25;12;278;127;22
00892_00001.ppm;304;104;25;9;278;95;22
00892_00002.ppm;309;176;26;15;282;160;22
00895_00000.ppm;122;122;10;10;112;111;22
00895_00001.ppm;129;127;11;11;118;115;22
00895_00002.ppm;119;117;10;10;109;106;22
00896_00000.ppm;62;92;5;8;56;83;22
00896_00001.ppm;69;104;6;9;62;95;22
00896_00002.ppm;62;96;5;8;57;87;22
00905_00000.ppm;223;223;19;19;204;204;22
00905_00001.ppm;227;223;19;19;208;204;22
00905_00002.ppm;228;225;19;19;208;205;22
00907_00000.ppm;264;253;22;21;241;231;22
00907_00001.ppm;264;262;22;22;242;239;22
00907_00002.ppm;260;255;22;21;238;234;22
00907_00003.ppm;264;238;22;20;242;218;22
00925_00000.ppm;69;69;6;6;62;63;22
00925_00001.ppm;71;70;6;6;65;64;22
00925_00002.ppm;69;69;6;6;62;62;22
00926_00000.ppm;140;121;12;10;127;110;22
00926_00001.ppm;139;121;12;10;126;110;22
00929_00000.ppm;143;132;12;11;130;121;22
00929_00001.ppm;139;135;12;11;126;123;22
00929_00002.ppm;136;141;11;12;124;129;22
00932_00000.ppm;166;177;14;15;152;162;22
00932_00001.ppm;211;220;18;18;192;202;22
00932_00002.ppm;183;192;15;16;168;175;22
00936_00000.ppm;157;167;13;14;144;152;22
00936_00001.ppm;205;207;17;17;187;190;22
00936_00002.ppm;177;189;15;16;161;172;22
00939_00000.ppm;135;140;11;12;123;128;22
00939_00001.ppm;139;140;12;12;127;128;22
00939_00002.ppm;136;141;11;12;125;129;22
00946_00000.ppm;478;236;40;20;438;215;22
00946_00001.ppm;507;200;42;17;464;182;22
00946_00002.ppm;489;136;41;11;447;125;22
00954_00000.ppm;252;112;21;9;230;103;22
00954_00001.ppm;248;139;21;12;226;126;22
00954_00002.ppm;243;158;20;13;222;144;22
00956_00000.ppm;60;33;5;5;54;27;22
00956_00001.ppm;63;36;5;5;57;31;22
00956_00002.ppm;60;33;5;5;55;28;22
00956_00003.ppm;61;35;5;5;55;30;22
01014_00000.ppm;106;52;9;5;96;46;22
01014_00001.ppm;96;49;8;5;88;43;22
01014_00002.ppm;118;56;10;5;108;51;22
01014_00003.ppm;130;59;11;5;119;53;22
01015_00000.ppm;105;103;9;9;96;93;22
01015_00001.ppm;105;99;9;8;96;91;22
01015_00002.ppm;104;99;9;8;94;90;22
01033_00000.ppm;48;48;5;5;42;43;22
01033_00001.ppm;52;51;5;5;47;46;22
01033_00002.ppm;51;48;5;5;45;43;22
01042_00000.ppm;119;109;10;9;109;99;22
01042_00001.ppm;156;145;13;12;142;133;22
01042_00002.ppm;132;124;11;10;120;113;22
01043_00000.ppm;111;111;9;9;101;101;22
01043_00001.ppm;110;110;9;9;101;101;22
01043_00002.ppm;111;109;9;9;102;100;22
01044_00000.ppm;141;141;12;12;129;129;22
01044_00001.ppm;141;142;12;12;129;129;22
01044_00002.ppm;142;142;12;12;130;130;22
01046_00000.ppm;97;93;8;8;89;85;22
01046_00001.ppm;103;97;9;8;94;89;22
